ID,SMILES,Scaffold
EN300-172412,Cc1nn(C)cc1C(=O)CBr,0
EN300-115637,O=C(CCl)Cc1ccc(Br)cc1,0
EN300-121902,CC(=O)C(C)(C)Br,0
EN300-131657,CCOC(=O)C(C)(C)C(=O)CBr,0
EN300-189915,O=C(CCl)Cc1ccc(O)cc1,0
EN300-189920,O=C(CCl)Cc1cccc(Br)c1,0
EN300-190289,CC1(C(=O)CCl)CC1,0
EN300-193212,O=C(CBr)C1(c2ccccc2)CC1,0
EN300-203488,O=C(CBr)c1ccc(Br)cc1I,0
EN300-204311,O=C(CBr)c1cccc(Cl)c1Cl,0
EN300-202209,O=C(CCl)Cc1ccccc1Cl,0
EN300-201682,O=C(CBr)c1ccc(Br)cn1,0
EN300-199404,COC(C)(C)C(=O)CCl,0
EN300-210696,O=C(CBr)c1ccc(C(F)(F)F)nc1Cl,0
EN300-197105,O=C(CCl)c1c[nH]c2nccc(Cl)c12,0
EN300-197226,CCCc1ccc(C(=O)CBr)cc1,0
EN300-204935,Cn1ncc(C(=O)CCl)n1,0
EN300-210059,O=C(CCl)C1CCOCC1,0
EN300-210868,O=C(CBr)c1cnc(Br)cn1,0
EN300-205617,CCCCOc1ccc(C(=O)CBr)cc1,0
EN300-176991,COC(=O)C(C)(C)C(=O)CBr,0
EN300-208705,CCC(CC)(C(=O)CBr)C(=O)OC,0
EN300-208852,O=C(CO)CCl,0
EN300-206927,CC(=O)SCCC(=O)CCl,0
EN300-211015,COC(=O)C(C)(C)C(=O)C(C)Br,0
