ID,SMILES,Scaffold
EN300-63789,Cc1nn(C)c(N2CCOCC2)c1C=O,0
EN300-36627,O=Cc1csnn1,0
EN300-50220,O=Cc1ccc2c(c1)OCCCO2,0
EN300-01038,CCCOc1ccc(C=O)c(O)c1,0
EN300-01100,O=Cc1cc(Cl)cc([N+](=O)[O-])c1O,0
EN300-65984,O=Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,0
EN300-12495,Cc1ccc(SC2=C(C=O)CCCC2)cc1,0
EN300-51261,CCc1ccc(C=O)o1,0
EN300-82764,O=Cc1ccc(CO)o1,0
EN300-49520,CCOc1cc(C=O)ccc1OCc1cccnc1,0
EN300-35626,O=Cc1ccc(-c2cccnc2)o1,0
EN300-50981,O=Cc1cccc(-c2ccccc2)c1,0
EN300-61999,Cn1ccnc1C=O,0
EN300-37408,O=Cc1cc(-c2cccs2)cs1,0
EN300-36747,COc1ccc(C=O)cc1OCc1cccnc1,0
EN300-31316,O=Cc1csc(Br)c1,0
EN300-00960,O=Cc1c(-c2ccccc2)cc2ccccn12,0
EN300-30890,O=Cc1ccc(OCc2cccnc2)cc1,0
EN300-43472,CCOC(=O)CCc1c(C)c(C=O)c2ccccn12,0
EN300-51331,O=Cc1c[nH]c2cc(F)ccc12,0
EN300-09170,CCCCOc1cc(C=O)ccc1OC,0
EN300-09266,Cc1noc(C)c1C=O,0
EN300-09247,N#CCCn1cc(C=O)c(-c2ccc(F)cc2)n1,0
EN300-24459,COc1cc(O)ccc1C=O,0
EN300-07123,Cc1ccc2cc(C=O)c(N3CCCCC3)nc2c1,0
EN300-24100,COc1cc(C=O)c([N+](=O)[O-])cc1O,0
EN300-08563,CCOc1cc(C=O)ccc1OCCn1c([N+](=O)[O-])cnc1C,0
EN300-85006,COc1ccccc1-c1ccc(C=O)cc1,0
EN300-16575,O=Cc1cn(Cc2ccccc2)nc1-c1cccnc1,0
EN300-01112,COc1ccc(C(=O)Oc2ccc(C=O)cc2OC)cc1OC,0
EN300-23480,COc1ccc(-c2nc(C=O)cs2)cc1,0
EN300-82115,Cc1cccc(C)c1C=O,0
EN300-13556,Cc1ccccc1-n1cc(C=O)c(-c2ccccc2)n1,0
EN300-68232,O=Cc1cccc(OC(F)(F)F)c1,0
EN300-04765,COc1ccc(Oc2ccc(C=O)cc2[N+](=O)[O-])cc1,0
EN300-07120,O=Cc1cc([N+](=O)[O-])ccc1N1CCCC1,0
EN300-10503,Cc1ccc(Nc2nc(C=O)cs2)cc1C,0
EN300-08729,O=Cc1cc2ccccc2n2nnnc12,0
EN300-12556,Cc1ccc(Cn2cc(C=O)c(-c3ccc(C)cc3)n2)cc1,0
EN300-05797,CCOc1cc(C=O)ccc1OCC(C)C,0
EN300-09336,COc1cc(C=O)ccc1OCC(N)=O,0
EN300-18967,O=Cc1cn(Cc2ccccc2)nc1-c1cccs1,0
EN300-12066,O=Cc1cc(Cl)c2c(c1)OCO2,0
EN300-00997,Cc1nn(-c2ccccc2)c(N2CCCC2)c1C=O,0
EN300-07666,CCOc1cc(C=O)cc(Br)c1OCC(N)=O,0
EN300-05775,Cc1nn(Cc2ccccc2Cl)c(C)c1C=O,0
EN300-24129,O=Cc1cnn(Cc2ccccc2Cl)c1,0
EN300-09859,CCOc1ccc(O)c(C=O)c1,0
EN300-05059,O=Cc1coc2c(CSc3ncccn3)cc(Cl)cc2c1=O,0
EN300-11216,Cc1cc(C=O)c2c(C)ccc(C(C)C)cc1-2,0
EN300-06867,CCOc1cc(C=O)ccc1OCC(=O)Nc1ccccc1,0
EN300-12138,COc1ccc(C=O)cc1OCc1ccc([N+](=O)[O-])cc1,0
EN300-10757,CCOc1cccc(C=O)c1OC(F)F,0
EN300-39671,CCCOc1ccc2c(c1)OCC(C=O)=C2,0
EN300-42821,CC1CN(c2ccccc2C=O)CCO1,0
EN300-68243,O=Cc1cnn(-c2ccc(F)cc2)c1,0
EN300-43540,O=Cc1cnn(-c2ccc(Cl)cc2)c1,0
EN300-43488,O=Cc1cnn(-c2ccccn2)c1,0
EN300-49109,Cc1nn(-c2ccc(Br)cc2)c(C)c1C=O,0
EN300-42370,CC(C)(C)n1cc(C=O)cn1,0
EN300-30934,O=Cc1ccc(-c2ccc(Cl)c([N+](=O)[O-])c2)o1,0
EN300-36541,Cc1cc(C=O)cc(C)c1OCc1ccccn1,0
EN300-35478,O=Cc1ccc(OCCN2CCCC2)cc1,0
EN300-40462,O=Cc1ccc(OCc2ccccn2)cc1,0
EN300-35467,CCCOc1cc2c(cc1C=O)OC(C)C2,0
EN300-31527,O=Cc1sc(Sc2ccccc2)nc1Cl,0
EN300-31531,CN(C)c1nc(C=O)c(Cl)n1-c1ccc(Br)cc1,0
EN300-31477,Cn1nccc1C=O,0
EN300-43173,CCN1CCN(c2ccccc2C=O)CC1,0
EN300-37045,CCn1cc(C=O)c2ccccc21,0
EN300-49881,COc1cccc(COc2cccc(Cl)c2C=O)c1,0
EN300-35472,Cc1nc(C=O)c2ccccn12,0
EN300-40892,O=Cc1ccc(OCC(F)(F)F)cc1,0
EN300-43321,Cn1ccnc1COc1ccc(C=O)cc1,0
EN300-30919,O=Cc1cc(O)cc(Br)c1O,0
EN300-16121,CCCOc1ccc(Br)cc1C=O,0
EN300-36642,O=Cc1ccc(-c2ccc(Cl)c(Cl)c2)s1,0
EN300-09520,COc1cc(C=O)cc(O)c1O,0
EN300-29980,Cc1ccc(-n2c(N(C)C)nc(C=O)c2Cl)cc1,0
EN300-01045,Cc1cc(C=O)c(C)n1-c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,0
EN300-01034,O=Cc1sc(N2CCOCC2)nc1-c1ccccc1,0
EN300-29974,O=Cc1ccc(-c2cccc([N+](=O)[O-])c2)s1,0
EN300-23482,CCNc1nc(C=O)cs1,0
EN300-13570,Cc1cc(C=O)c(C)n1-c1nccs1,0
EN300-06933,Cc1nc(N2CCOCC2)sc1C=O,0
EN300-04281,COc1ccccc1-n1c(C)cc(C=O)c1C,0
EN300-04582,COc1ccc2occ(C=O)c(=O)c2c1,0
EN300-21085,O=Cc1ccc(F)c(Br)c1,0
EN300-41271,COc1ncnc(OC)c1C=O,0
EN300-38849,Cc1cc(C=O)c(C)n1CC#N,0
EN300-41791,COCCOc1ccc(C=O)cc1OC,0
EN300-43769,CC(C)c1nn(C)c(Cl)c1C=O,0
EN300-40940,O=Cc1cc([N+](=O)[O-])c(F)cc1F,0
EN300-63787,O=Cc1cnc(N2CCOCC2)s1,0
EN300-41207,N#CCOc1cccc(C=O)c1,0
EN300-39740,O=CC1=Cc2cc(Cl)cc(Cl)c2OC1,0
EN300-40334,CC(C)n1c(C=O)nc2ccccc21,0
EN300-45287,O=Cc1c(O)cccc1Cl,0
EN300-39990,O=Cc1csc(-c2ccccn2)n1,0
EN300-35666,O=Cc1ccc(-c2cccc(Cl)c2)s1,0
EN300-37403,COC(=O)c1ccc(C=O)o1,0
EN300-43247,CC(C)c1nn(C)cc1C=O,0
EN300-37463,O=Cc1cc(Br)c2c(c1)OCCO2,0
EN300-39681,Cc1cc(C=O)c(C)n1-c1cccc(F)c1,0
EN300-36781,O=Cc1cccc(OCc2ccccn2)c1,0
EN300-36167,O=Cc1cnc(N2CCCC2)nc1,0
EN300-36064,CCN1CCCC1Cn1c(C)cc(C=O)c1C,0
EN300-45541,CCn1c(C=O)nc2ccccc21,0
EN300-51160,O=Cc1cn2ccccc2n1,0
EN300-51833,O=Cc1ccccc1-n1cccn1,0
EN300-51511,O=Cc1cccc(OC2CCCC2)c1,0
EN300-54515,O=Cc1ccccc1-n1cncn1,0
EN300-54769,O=Cc1ccccc1OCC1CC1,0
EN300-51474,CCC1(C=O)SCCS1,0
EN300-45203,O=Cc1c(Cl)nc(Cl)n1-c1ccccc1,0
EN300-49572,O=Cc1c(Cl)cccc1N1CCCCC1,0
EN300-53117,Cn1cc(C=O)c(-c2cccnc2)n1,0
EN300-53118,Cn1cc(C=O)c(-c2ccncc2)n1,0
EN300-51200,CN1CCN(c2ccc(C=O)cc2F)CC1,0
EN300-50982,O=Cc1cc(-c2ccccc2)cs1,0
EN300-51268,Cc1n[nH]c2ncc(C=O)cc12,0
EN300-51093,O=Cc1ccc(-c2cccs2)cc1F,0
EN300-51330,O=Cc1c[nH]c2cc(Cl)ccc12,0
EN300-41990,CSCc1ccc(C=O)o1,0
EN300-43151,O=CC1=COCCC1,0
EN300-42194,COc1cc(C=O)ccc1OCc1ccc(Br)cc1,0
EN300-41724,O=CC1=Cc2c(ccc3ccccc23)OC1,0
